"C.m_SCL_cases.eps","C.m_SCL_cases.m1","C.m_SCL_cases.m2","C.m_SCL_cases.m3","C.m_CL_cases.eps","C.m_CL_cases.m1","C.m_CL_cases.m2","C.m_CL_cases.m3","C.m_SCL_cases_icovid.eps","C.m_SCL_cases_icovid.m1","C.m_SCL_cases_icovid.m2","C.m_SCL_cases_icovid.m3","C.m_SCL_deaths.eps","C.m_SCL_deaths.m1","C.m_SCL_deaths.m2","C.m_SCL_deaths.m3","C.m_CL_deaths.eps","C.m_CL_deaths.m1","C.m_CL_deaths.m2","C.m_CL_deaths.m3","C.m_CL_deaths.m4"
0.32729051707019,0.707727739566151,0.631446266845103,0.580560829105848,0.327297817052204,0.726564068250251,0.567413850786216,0.438006022080964,0.32729051707019,0.713126215953307,0.637037937743191,0.586150291828794,0.327329747198238,0.649976156413925,0.573786728293166,0.518432926158248,0.360761644540967,0.756965526546583,0.620151116508129,0.505768063145112,0.422114281859273
0.344781828716788,0.719896672994927,0.64187233512807,0.590177709999689,0.344789633609167,0.74315824690532,0.596788223486116,0.468986283037805,0.344781828716788,0.725133754863813,0.647403939688716,0.595665126459144,0.344823772265381,0.664098895858553,0.587249183815707,0.530611496276732,0.380594451732511,0.774978074613776,0.645112325440194,0.537947783849423,0.449504148957701
0.363207924499074,0.731847748280477,0.652889732656936,0.599483364974635,0.363216267419779,0.760521913683506,0.623452659752426,0.501538976246236,0.363207924499074,0.73695890077821,0.658469114785992,0.604997568093385,0.363252759448462,0.681743149554308,0.600528227137669,0.542606654194637,0.401517563969086,0.793631518585981,0.669196518923295,0.569115563651083,0.48006476421777
0.382618761870097,0.744110049484921,0.663907130185802,0.610376272135943,0.382627678034835,0.779190364670458,0.647206423553028,0.532017397122784,0.382618761870097,0.74911843385214,0.669443093385214,0.616001945525292,0.382666677474225,0.693738307472213,0.61256006749569,0.554601812112542,0.423590920576465,0.810294812116306,0.689401605612899,0.59707886392768,0.510119409026513
0.403066968147549,0.757586131773054,0.674644424387663,0.622016121502599,0.403076494999399,0.796654399464704,0.668986283037805,0.560689193710271,0.403066968147549,0.762463521400778,0.680143482490272,0.62764469844358,0.403118165630723,0.7098418986831,0.624738637614174,0.567880855434504,0.446877756034184,0.828543479727451,0.708493557309586,0.623996491938204,0.541118532011064
0.424607983198732,0.768977000404594,0.683514363076157,0.63331362235847,0.424618160545639,0.812445633991301,0.688123118099699,0.58892606222817,0.424607983198732,0.773741488326848,0.689232733463035,0.63892266536965,0.424662676494546,0.723010894684714,0.636917207732658,0.580499614834379,0.471444781126035,0.847163192336234,0.727248195372057,0.647372326789449,0.570296161370843
0.44730020975099,0.781021443465812,0.695340947994149,0.64526469764402,0.447311079911596,0.83027768484443,0.705720976915356,0.613047842087655,0.44730020975099,0.7856578307393,0.700997081712062,0.650869406614786,0.447358626286046,0.73885770881479,0.649866109093577,0.593815340596456,0.497362374049277,0.86524320313027,0.745294474802672,0.667948458476692,0.597045132564258
0.471205171735163,0.798107746413121,0.704584357785316,0.657091282562012,0.471216779693463,0.848277015724323,0.721646035463366,0.633824021411843,0.471205171735163,0.802498784046693,0.710420719844358,0.662724951361868,0.47126755326026,0.75906973331866,0.663695389017277,0.606067275595173,0.524704782030034,0.883356945287729,0.763104634689334,0.687613843351548,0.621466639681576
0.496387681091341,0.81976907036818,0.71519716161962,0.667579596028757,0.496400074660708,0.865573770491803,0.739009702241552,0.653128136500502,0.496387681091341,0.823747568093385,0.721090710116732,0.673394941634241,0.496454284562971,0.775943655771982,0.67822163530318,0.618282528153773,0.553550334022468,0.901571881535452,0.780813600485732,0.705187883694259,0.644269041354652
0.522916013489186,0.839594161401762,0.727241604680838,0.678410258006287,0.522929243486306,0.883305453328873,0.757310137169622,0.672298427567748,0.522916013489186,0.843111624513619,0.733007052529183,0.684399319066148,0.522987112004332,0.790616631818349,0.692931293789663,0.632368585158285,0.583981665101057,0.91830263779262,0.79933211900425,0.7229643122175,0.664811441678473
0.550862093439234,0.859481497619122,0.738165634434036,0.688649590737917,0.550876213868558,0.900970224155236,0.775978588156574,0.6903981264637,0.550862093439234,0.862627675097276,0.743859435797665,0.694856517509728,0.55093797722666,0.80928799383735,0.705733465390118,0.647701845126738,0.616085953188785,0.932233690885786,0.819132429332794,0.741347905282332,0.684510557916751
0.580301689297053,0.878653014223024,0.750023341943917,0.699013413837104,0.580316757546386,0.91706256273001,0.797055871528939,0.708999665439947,0.580301689297053,0.881383754863813,0.755684581712062,0.705344114785992,0.580382666768449,0.829536700781336,0.722130516121932,0.661567807490554,0.649955168799437,0.945962355798421,0.838123186939216,0.760372394252176,0.703602509613439
0.611314618688971,0.900905667423983,0.765086676418412,0.711120102082101,0.611330695736856,0.931114084978254,0.81886918701907,0.729775844764135,0.611314618688971,0.903149319066148,0.770519212062257,0.717442850194553,0.611401017553517,0.849015076482888,0.739114485895602,0.674553391291589,0.685686338509422,0.960365647979491,0.857822303177494,0.779093300951224,0.722019834041692
0.643984964916316,0.920730758457564,0.784164825246647,0.723444648470325,0.64400211555193,0.944362663098026,0.840080294412847,0.751722984275678,0.643984964916316,0.922513375486381,0.789184095330739,0.729693579766537,0.644077133362449,0.86911705366641,0.755474854187301,0.68801584681413,0.723381822913914,0.97139580381839,0.876307090332591,0.799601969911624,0.740369695743102
0.678401304924906,0.937661448445427,0.801811334847966,0.736049298185553,0.678419597981192,0.957778521244563,0.859484777517564,0.775577116092339,0.678401304924906,0.939050340466926,0.806420233463035,0.742096303501946,0.678499612873279,0.889292395730164,0.772715601041781,0.705550053189538,0.763149609863587,0.980874316939891,0.894420832490049,0.820684072050192,0.759731498347163
0.71465694945785,0.951604369611901,0.820764993308643,0.749463135289907,0.7146764580587,0.96915356306457,0.875543660086986,0.798929407828705,0.71465694945785,0.952669017509728,0.824933122568093,0.755258998054475,0.714761789889728,0.910824988078207,0.790249807417189,0.72323098932541,0.805103623821985,0.987215813263172,0.913681441003845,0.843047965998786,0.780543749578358
0.75285019604279,0.964022283775793,0.835921695558806,0.764557592356291,0.752870997865083,0.978688524590164,0.891334894613583,0.822515891602543,0.75285019604279,0.964798151750973,0.839737354085603,0.7700328307393,0.75296198640836,0.930670188180918,0.809544770918161,0.737757235611313,0.849364052229753,0.990656412332186,0.931019361802604,0.865142009040005,0.805133913512784
0.793084595499474,0.97382590022097,0.857240671003081,0.779091842768666,0.793106773050877,0.986149213783874,0.9096018735363,0.844095015055202,0.793084595499474,0.974373784046693,0.860560554474708,0.784229085603113,0.793203779210822,0.950001834122006,0.827849308536004,0.755108029786141,0.896057689810696,0.993995817310936,0.945658773527626,0.887472171625177,0.830803481076705
0.835469232690238,0.979801437863745,0.880520369736392,0.794466403162055,0.83549287360369,0.989929742388759,0.929207092673135,0.865741050518568,0.835469232690238,0.980210359922179,0.883298881322957,0.799246108949416,0.835596280704012,0.967866182458457,0.844539818788746,0.775283371849895,0.945318301805987,0.997739998650745,0.960972812521082,0.907339944680564,0.856607974094313
0.880119022274563,0.98636830475242,0.904049049204818,0.810183312066229,0.880144219620441,0.993041150886584,0.949749079959853,0.886952157912345,0.880119022274563,0.986624513618677,0.906280398832685,0.814597519455253,0.880254434769657,0.978137265690914,0.864751843292616,0.792047246982869,0.997287007177122,0.999392835458409,0.974195506982392,0.924475477298792,0.880658436213992
0.927155020269586,0.992561700538421,0.92611496685444,0.828016557218885,0.927181872886599,0.996520575443292,0.965841418534627,0.909635329541653,0.927155020269586,0.992673881322957,0.927833171206226,0.832016050583658,0.927299328425468,0.985583801034445,0.883019698470342,0.811122115843146,1.05211268287539,0.99979761181947,0.98262834783782,0.94218444309519,0.903663226067598
0.976704752261257,0.998070399302854,0.946344651582584,0.855342192897825,0.976733365107175,0.999130143860823,0.975242556038809,0.931381733021077,0.976704752261257,0.998054474708171,0.947592412451362,0.858706225680934,0.976858520142912,0.988958585525109,0.904075419096878,0.828032720736583,1.10995239033596,0.99979761181947,0.988092828712137,0.957228631181272,0.923328610942454
1.02890255915601,0.9994086707541,0.962995238243441,0.880769350471507,1.02893304367941,0.999799263967882,0.981565741050519,0.950485112077618,1.02890255915601,0.999361624513619,0.963855787937743,0.883542071984436,1.02906638571183,0.990022376288471,0.928799383735006,0.845823704192803,1.17097182541847,0.99979761181947,0.992983876408284,0.971935505633138,0.939755784928827
1.08388996141039,0.9994086707541,0.975879991285674,0.907597024680215,1.08392243594464,0.999799263967882,0.988256942121111,0.964804282368685,1.08388996141039,0.999361624513619,0.976440904669261,0.909745865758755,1.08406448258964,0.990022376288471,0.951322401966179,0.865815634055977,1.23534579308292,0.99979761181947,0.997132834109155,0.982021183296229,0.955643257100452
1.14181604272603,0.9994086707541,0.989044847654913,0.935233886278049,1.14185063290691,0.999799263967882,0.994881231180997,0.975644028103045,1.14181604272603,0.999361624513619,0.989299610894942,0.936740029182879,1.14200193372309,0.990022376288471,0.97116760206889,0.887238179083673,1.30325870816088,0.99979761181947,0.999460298185253,0.988733724617149,0.969540578830196
1.20283785425051,0.9994086707541,0.995798450094924,0.954436525473842,1.20287469345869,0.999799263967882,0.998594847775176,0.983974573435932,1.20283785425051,0.999361624513619,0.995896157587549,0.955496108949416,1.20303583188321,0.990022376288471,0.986464179597227,0.911008400278786,1.37490512365647,0.99979761181947,1,0.993928354584092,0.98185252647912
1.26712084037965,0.9994086707541,0.9994086707541,0.97270548691295,1.26716007020973,0.999799263967882,1,0.99130143860823,1.26712084037965,0.999361624513619,0.999422422178988,0.973340223735409,1.26733166560984,0.990022376288471,0.994974505704119,0.935328858075639,1.45049028809057,0.99979761181947,1,0.997301490926263,0.990352830061391
1.33483928731597,0.9994086707541,1,0.99035199651427,1.33488105807345,0.999799263967882,1,0.996219471395115,1.33483928731597,0.999361624513619,1,0.990576361867704,1.33506376792053,0.990022376288471,0.998459337515131,0.962107039360258,1.53023073348496,0.99979761181947,1,0.999257910004722,0.995142683667274
1.40617679559935,0.9994086707541,1,0.998599483364975,1.40622126682731,0.999799263967882,1,0.999230511876882,1.40617679559935,0.999361624513619,1,0.998632052529183,1.40641578900064,0.990022376288471,0.999669858038957,0.977880488610102,1.61435489567076,0.99979761181947,1,1,0.997368953653107
1.48132677789098,0.9994086707541,1,0.999875509632442,1.48137411892812,0.999799263967882,1,1,1.48132677789098,0.999361624513619,1,0.999878404669261,1.48158119415614,0.990022376288471,0.999669858038957,0.992516782216353,1.70310376869827,0.99979761181947,1,1,0.999156715914457
1.56049298336031,0.9994086707541,1,1,1.56054337393232,0.999799263967882,1,1,1.56049298336031,0.999361624513619,1,1,1.56076378837932,0.990022376288471,0.999669858038957,0.997652323832581,1.7967315952228,0.99979761181947,1,1,1
1.64389005009668,0.9994086707541,1,1,1.64394368094278,0.999799263967882,1,1,1.64389005009668,0.999361624513619,1,1,1.64417826894977,0.990022376288471,0.999669858038957,1,1.89550659484436,0.99979761181947,1,1,1
1.73174408704336,1,1,1,1.73180116058018,1,1,1,1.73174408704336,1,1,1,1.73205080756888,1,1,1,1.99971173248775,1,1,1,1
